date,discharge_vol(m3/s),discharge_spec(mm/d),waterlevel(m),precipitation(mm/d),temperature_min(degC),temperature_mean(degC),temperature_max(degC),rel_sun_dur(%),swe(mm)
2002-10-06,0.211,1.294,1861.364,0.18,-1.34,0.46,3.89,18.33,0.0
2002-10-07,0.212,1.3,1861.364,0.0,-1.9,0.84,5.48,97.02,1.0
2002-10-08,0.216,1.324,1861.365,0.0,-3.15,1.63,5.66,89.71,1.0
2002-10-09,0.212,1.3,1861.364,0.59,-2.91,2.06,5.65,24.8,1.0
2002-10-10,0.216,1.324,1861.365,11.34,1.3,3.58,5.35,0.12,1.0
2002-10-11,0.237,1.453,1861.372,1.01,1.76,4.38,7.56,41.06,2.0
2002-10-12,0.224,1.374,1861.368,0.19,1.43,3.12,5.56,7.08,1.0
2002-10-13,0.212,1.3,1861.364,0.0,-1.15,2.24,7.87,99.76,1.0
2002-10-14,0.201,1.233,1861.36,0.0,-0.07,3.56,6.78,30.58,1.0
2002-10-15,0.202,1.239,1861.361,0.09,1.62,4.13,7.97,52.19,1.0
2002-10-16,0.203,1.245,1861.361,8.49,3.29,3.59,5.24,0.23,1.0
2002-10-17,0.762,4.672,1861.46,76.81,-0.23,1.5,4.12,0.12,2.0
2002-10-18,0.724,4.439,1861.475,0.0,-5.53,-3.59,-1.31,71.74,36.0
2002-10-19,0.465,2.851,1861.426,0.0,-7.0,-4.56,-2.49,76.49,36.0
2002-10-20,0.406,2.49,1861.413,0.0,-7.41,-1.49,2.7,40.86,36.0
2002-10-21,0.378,2.318,1861.407,21.59,-2.04,-0.72,1.62,1.29,35.0
2002-10-22,0.886,5.433,1861.503,3.19,-1.26,1.2,2.51,8.65,40.0
2002-10-23,0.721,4.421,1861.477,2.87,-1.04,1.09,3.19,44.45,37.0
2002-10-24,0.588,3.606,1861.452,0.55,-6.12,-2.46,2.84,99.79,39.0
2002-10-25,0.491,3.011,1861.432,0.39,-0.64,0.14,2.91,13.05,39.0
2002-10-26,0.43,2.637,1861.418,0.0,-1.9,2.98,6.82,99.74,38.0
2002-10-27,0.375,2.299,1861.406,0.02,1.11,3.57,7.66,98.02,37.0
2002-10-28,0.353,2.165,1861.401,0.0,-3.98,-1.85,0.86,99.56,35.0
2002-10-29,0.331,2.03,1861.395,0.0,-4.47,0.68,6.01,94.0,35.0
2002-10-30,0.319,1.956,1861.392,0.0,-2.57,2.74,7.87,92.72,33.0
2002-10-31,0.307,1.882,1861.389,0.0,-1.64,2.1,6.49,99.39,32.0
2002-11-01,0.298,1.827,1861.387,0.0,-1.1,2.77,7.8,99.05,32.0
2002-11-02,0.285,1.748,1861.384,7.15,-0.45,0.59,2.61,0.12,32.0
2002-11-03,0.3,1.84,1861.387,10.34,-0.02,2.57,4.02,0.53,34.0
2002-11-04,0.287,1.76,1861.384,0.98,-4.32,-2.84,-1.68,41.72,37.0
2002-11-05,0.269,1.649,1861.38,0.04,-5.86,-4.36,-2.78,19.44,37.0
2002-11-06,0.267,1.637,1861.379,0.06,-8.8,-5.7,-1.68,99.62,38.0
2002-11-07,0.263,1.613,1861.378,0.02,-9.7,-5.7,-2.41,37.95,38.0
2002-11-08,0.249,1.527,1861.375,0.0,-9.58,-7.62,-5.08,93.17,39.0
2002-11-09,0.253,1.551,1861.376,0.28,-10.03,-3.45,-0.12,6.95,39.0
2002-11-10,0.244,1.496,1861.373,0.42,-9.34,-3.7,1.17,53.78,40.0
2002-11-11,0.246,1.508,1861.374,0.7,-2.41,-0.54,1.77,27.13,40.0
2002-11-12,0.234,1.435,1861.371,0.03,-7.66,-2.64,1.78,99.58,40.0
2002-11-13,0.238,1.459,1861.372,12.06,-3.96,-2.28,0.3,0.15,40.0
2002-11-14,0.262,1.607,1861.378,95.94,-2.18,-0.89,0.45,0.13,51.0
2002-11-15,0.979,6.003,1861.512,113.93,-1.88,-0.1,1.1,0.11,97.0
2002-11-16,2.574,15.783,1861.708,81.17,0.21,0.97,1.99,0.14,149.0
2002-11-17,1.239,7.597,1861.555,16.6,-2.18,-1.25,1.67,0.42,195.0
2002-11-18,0.654,4.01,1861.464,34.52,-4.84,-3.75,-0.09,0.14,215.0
2002-11-19,0.497,3.048,1861.433,6.07,-3.37,-2.08,-0.86,3.12,247.0
2002-11-20,0.422,2.588,1861.417,2.17,-4.8,-3.33,-0.77,77.03,257.0
2002-11-21,0.388,2.379,1861.409,12.57,-3.54,-1.59,-0.56,0.19,259.0
2002-11-22,0.366,2.244,1861.404,12.85,-4.8,-3.67,-1.23,0.18,271.0
2002-11-23,0.338,2.073,1861.397,4.59,-8.97,-3.87,-1.19,78.25,286.0
2002-11-24,0.326,1.999,1861.394,65.51,-2.73,-0.65,1.49,0.02,290.0
2002-11-25,0.546,3.348,1861.44,76.97,-0.61,-0.22,1.05,0.14,330.0
2002-11-26,1.194,7.321,1861.552,49.54,-0.62,0.36,1.86,0.14,381.0
2002-11-27,1.197,7.34,1861.552,3.7,-1.34,1.04,1.99,0.6,409.0
2002-11-28,0.834,5.114,1861.496,11.54,0.18,0.53,1.67,2.05,412.0
2002-11-29,0.656,4.022,1861.465,31.26,-4.01,-2.84,-0.41,0.12,418.0
2002-11-30,0.656,4.022,1861.465,0.01,-8.0,-5.51,-2.91,39.57,450.0
2002-12-01,0.551,3.379,1861.444,1.36,-9.42,-7.46,-3.17,99.92,451.0
2002-12-02,0.456,2.796,1861.424,5.03,-11.52,-5.28,-0.61,0.14,453.0
2002-12-03,0.408,2.502,1861.413,0.16,-9.24,-7.52,-6.31,16.05,458.0
2002-12-04,0.376,2.306,1861.407,8.7,-11.72,-8.16,-4.63,92.3,459.0
2002-12-05,0.355,2.177,1861.401,0.0,-8.13,-4.31,-1.18,7.87,466.0
2002-12-06,0.337,2.066,1861.397,0.0,-5.85,-4.94,-2.08,0.41,466.0
2002-12-07,0.326,1.999,1861.394,0.0,-8.68,-4.85,-1.95,86.23,466.0
2002-12-08,0.317,1.944,1861.392,0.0,-9.05,-6.76,-2.17,13.19,466.0
2002-12-09,0.298,1.827,1861.387,1.22,-12.92,-9.42,-6.77,14.75,466.0
2002-12-10,0.29,1.778,1861.385,0.0,-16.29,-12.15,-8.43,98.8,467.0
2002-12-11,0.283,1.735,1861.383,0.0,-12.0,-8.22,-5.36,94.84,467.0
2002-12-12,0.275,1.686,1861.381,0.13,-8.81,-6.22,3.3,6.9,467.0
2002-12-13,0.266,1.631,1861.379,0.55,-8.36,-5.61,-3.37,58.39,467.0
2002-12-14,0.252,1.545,1861.375,0.0,-10.34,-6.72,-2.78,49.36,467.0
2002-12-15,0.242,1.484,1861.373,3.02,-7.14,-4.65,-2.81,0.08,467.0
2002-12-16,0.242,1.484,1861.373,1.45,-8.22,-5.42,-3.47,12.68,471.0
2002-12-17,0.233,1.429,1861.371,1.24,-5.11,-3.91,-2.93,37.59,472.0
2002-12-18,0.23,1.41,1861.37,0.0,-9.96,-7.01,-5.28,98.34,475.0
2002-12-19,0.23,1.41,1861.37,0.0,-11.5,-6.36,-3.2,99.81,475.0
2002-12-20,0.236,1.447,1861.371,0.0,-7.9,-3.86,0.25,99.44,475.0
2002-12-21,0.237,1.453,1861.372,0.0,-4.01,-0.96,0.62,8.54,475.0
2002-12-22,0.229,1.404,1861.37,1.88,-5.7,-3.14,1.51,0.16,475.0
2002-12-23,0.225,1.38,1861.368,0.0,-4.04,0.47,2.57,78.18,476.0
2002-12-24,0.223,1.367,1861.368,0.81,-3.44,-0.97,1.11,14.32,476.0
2002-12-25,0.221,1.355,1861.367,1.32,-2.86,-2.07,-0.63,0.17,477.0
2002-12-26,0.219,1.343,1861.366,0.0,-7.17,-3.52,-0.63,36.09,479.0
2002-12-27,0.22,1.349,1861.367,19.3,-7.28,-3.27,-0.75,0.04,479.0
2002-12-28,0.223,1.367,1861.368,4.41,-3.03,-2.14,-1.01,0.22,504.0
2002-12-29,0.225,1.38,1861.368,0.99,-6.23,-5.11,0.6,90.85,509.0
2002-12-30,0.222,1.361,1861.367,6.44,-4.86,0.55,3.22,34.04,510.0
2002-12-31,0.21,1.288,1861.363,0.22,-4.61,-3.35,-1.73,0.05,515.0
2003-01-01,0.209,1.282,1861.363,0.0,-6.61,-5.4,-2.08,98.64,516.0
2003-01-02,0.205,1.257,1861.362,3.1,-6.41,-2.87,0.47,0.17,517.0
2003-01-03,0.206,1.263,1861.362,0.0,-7.36,-5.22,-2.36,99.94,519.0
2003-01-04,0.205,1.257,1861.362,3.68,-8.02,-4.58,-2.1,97.73,519.0
2003-01-05,0.186,1.141,1861.355,0.03,-14.01,-12.13,-10.35,0.47,522.0
2003-01-06,0.166,1.018,1861.349,0.0,-17.29,-11.47,-8.91,42.99,523.0
2003-01-07,0.163,0.999,1861.348,0.0,-18.35,-16.27,-14.14,84.29,523.0
2003-01-08,0.155,0.95,1861.345,0.0,-21.17,-14.11,-10.34,54.06,523.0
2003-01-09,0.169,1.036,1861.35,0.0,-15.1,-9.96,-7.32,79.89,523.0
2003-01-10,0.193,1.183,1861.358,0.0,-13.82,-11.07,-8.86,90.78,523.0
2003-01-11,0.205,1.257,1861.362,0.0,-16.76,-14.21,-10.38,99.45,523.0
2003-01-12,0.2,1.226,1861.36,0.0,-17.94,-13.95,-9.29,99.44,523.0
2003-01-13,0.189,1.159,1861.356,0.0,-14.81,-8.1,-1.86,49.09,523.0
2003-01-14,0.204,1.251,1861.361,0.0,-4.9,-3.34,-1.32,94.5,523.0
2003-01-15,0.194,1.19,1861.358,0.0,-5.14,-2.56,1.53,99.65,523.0
2003-01-16,0.185,1.134,1861.355,0.0,-8.48,-5.93,-3.17,72.27,523.0
2003-01-17,0.186,1.141,1861.355,0.0,-12.28,-8.24,-4.68,99.33,523.0
2003-01-18,0.182,1.116,1861.354,0.0,-13.24,-9.77,-6.51,96.6,523.0
2003-01-19,0.176,1.079,1861.352,0.0,-13.06,-8.54,-3.36,99.8,523.0
2003-01-20,0.18,1.104,1861.353,0.73,-8.74,-6.04,-2.41,99.35,523.0
2003-01-21,0.182,1.116,1861.354,28.88,-7.14,-4.03,-2.71,0.02,524.0
2003-01-22,0.185,1.134,1861.355,0.0,-9.2,-6.76,-5.42,97.37,559.0
2003-01-23,0.188,1.153,1861.356,0.0,-10.87,-8.12,-6.31,52.56,561.0
2003-01-24,0.189,1.159,1861.356,0.0,-12.18,-7.39,-5.41,35.9,561.0
2003-01-25,0.184,1.128,1861.355,0.0,-13.49,-10.7,-5.46,99.64,561.0
2003-01-26,0.178,1.091,1861.353,0.0,-12.43,-7.96,-2.72,72.5,561.0
2003-01-27,0.181,1.11,1861.354,0.0,-9.17,-1.04,1.86,29.1,561.0
2003-01-28,0.177,1.085,1861.352,0.04,-7.99,-3.31,0.36,74.33,561.0
2003-01-29,0.174,1.067,1861.351,0.15,-13.86,-10.91,-8.79,89.99,561.0
2003-01-30,0.18,1.104,1861.353,0.19,-13.45,-11.81,-9.92,59.06,562.0
2003-01-31,0.176,1.079,1861.352,0.0,-18.1,-14.56,-12.62,30.24,562.0
2003-02-01,0.171,1.049,1861.35,0.0,-21.22,-17.06,-10.41,99.78,562.0
2003-02-02,0.166,1.018,1861.349,0.0,-16.41,-11.31,-9.29,96.88,562.0
2003-02-03,0.165,1.012,1861.348,14.26,-14.09,-11.07,-7.28,74.14,562.0
2003-02-04,0.168,1.03,1861.349,2.96,-12.24,-10.68,-8.64,0.81,577.0
2003-02-05,0.16,0.981,1861.347,1.67,-15.05,-13.65,-12.23,41.69,580.0
2003-02-06,0.156,0.957,1861.345,0.05,-14.67,-13.59,-12.04,11.14,580.0
2003-02-07,0.156,0.957,1861.345,0.0,-17.53,-10.95,-6.26,77.54,580.0
2003-02-08,0.157,0.963,1861.346,0.0,-8.83,-6.62,-4.65,70.85,581.0
2003-02-09,0.158,0.969,1861.346,0.0,-13.93,-11.29,-7.41,81.17,581.0
2003-02-10,0.158,0.969,1861.346,0.0,-13.6,-9.81,-5.94,99.66,581.0
2003-02-11,0.159,0.975,1861.346,0.0,-13.14,-9.59,-5.39,99.58,581.0
2003-02-12,0.159,0.975,1861.346,0.0,-13.95,-11.98,-9.2,97.29,581.0
2003-02-13,0.16,0.981,1861.347,0.0,-17.78,-13.01,-8.29,99.83,581.0
2003-02-14,0.161,0.987,1861.347,0.0,-15.64,-11.36,-6.56,97.84,581.0
2003-02-15,0.161,0.987,1861.347,0.0,-15.78,-10.82,-6.33,99.94,581.0
2003-02-16,0.162,0.993,1861.347,2.33,-19.0,-14.48,-11.06,25.59,581.0
2003-02-17,0.163,0.999,1861.348,0.0,-20.76,-17.06,-11.68,99.8,583.0
2003-02-18,0.163,0.999,1861.348,0.0,-17.33,-12.12,-6.85,99.91,583.0
2003-02-19,0.164,1.006,1861.348,0.0,-12.77,-8.59,-3.69,99.9,583.0
2003-02-20,0.163,0.999,1861.348,0.0,-12.06,-7.46,-2.93,99.89,583.0
2003-02-21,0.163,0.999,1861.348,0.0,-10.56,-6.71,-2.67,99.9,583.0
2003-02-22,0.162,0.993,1861.347,0.0,-13.3,-8.24,-2.18,99.79,583.0
2003-02-23,0.161,0.987,1861.347,0.0,-12.96,-7.96,-2.82,99.65,583.0
2003-02-24,0.16,0.981,1861.347,0.0,-13.05,-7.87,-1.56,99.7,583.0
2003-02-25,0.159,0.975,1861.346,0.0,-8.7,-6.12,-2.29,99.88,583.0
2003-02-26,0.159,0.975,1861.346,0.0,-11.13,-7.87,-2.06,99.36,583.0
2003-02-27,0.166,1.018,1861.349,0.0,-11.69,-8.55,-3.48,91.74,583.0
2003-02-28,0.166,1.018,1861.349,0.0,-10.84,-4.29,-0.47,97.18,583.0
2003-03-01,0.166,1.018,1861.349,0.87,-8.4,-4.56,0.75,95.8,584.0
2003-03-02,0.165,1.012,1861.348,0.81,-5.83,-3.4,0.01,52.22,584.0
2003-03-03,0.164,1.006,1861.348,0.0,-11.72,-6.72,-4.71,36.13,586.0
2003-03-04,0.151,0.926,1861.344,0.0,-12.63,-7.52,-1.46,99.04,586.0
2003-03-05,0.146,0.895,1861.342,0.0,-4.5,-2.16,1.63,98.77,587.0
2003-03-06,0.145,0.889,1861.342,0.58,-5.89,-2.96,0.79,39.99,587.0
2003-03-07,0.149,0.914,1861.343,0.0,-7.24,-5.83,-1.75,93.48,586.0
2003-03-08,0.154,0.944,1861.345,0.0,-7.78,-4.7,-1.17,48.88,587.0
2003-03-09,0.156,0.957,1861.345,0.0,-7.89,-3.66,-0.43,83.19,586.0
2003-03-10,0.155,0.95,1861.345,0.0,-3.57,0.07,3.22,96.69,586.0
2003-03-11,0.166,1.018,1861.349,0.0,-2.86,1.01,6.0,75.7,585.0
2003-03-12,0.178,1.091,1861.353,0.0,-2.56,0.2,3.81,93.83,585.0
2003-03-13,0.182,1.116,1861.354,0.0,-8.44,-6.56,-2.48,99.81,585.0
2003-03-14,0.183,1.122,1861.354,0.27,-12.64,-8.58,-3.43,99.61,584.0
2003-03-15,0.179,1.098,1861.353,0.0,-13.09,-9.21,-5.67,98.26,585.0
2003-03-16,0.168,1.03,1861.349,0.0,-13.23,-7.56,-1.56,99.59,585.0
2003-03-17,0.169,1.036,1861.35,0.0,-10.28,-5.14,-0.26,97.14,585.0
2003-03-18,0.17,1.042,1861.35,0.0,-10.43,-6.11,-1.31,99.81,585.0
2003-03-19,0.173,1.061,1861.351,0.0,-8.61,-3.65,1.8,99.85,585.0
2003-03-20,0.181,1.11,1861.354,0.0,-6.98,-3.17,0.87,99.64,584.0
2003-03-21,0.189,1.159,1861.356,0.0,-8.89,-4.78,0.77,99.32,584.0
2003-03-22,0.191,1.171,1861.357,0.0,-8.79,-5.45,-1.9,98.28,583.0
2003-03-23,0.205,1.257,1861.362,0.0,-5.23,-2.63,2.47,99.86,583.0
2003-03-24,0.231,1.416,1861.37,0.0,-8.74,-1.28,5.05,99.86,582.0
2003-03-25,0.265,1.625,1861.379,0.0,-4.92,-0.96,5.05,99.67,579.0
2003-03-26,0.299,1.833,1861.387,0.0,-4.97,-1.27,3.73,96.25,574.0
2003-03-27,0.291,1.784,1861.385,0.0,-3.85,-0.37,3.15,71.22,571.0
2003-03-28,0.287,1.76,1861.384,0.0,-3.27,0.08,4.26,94.61,568.0
2003-03-29,0.329,2.017,1861.395,0.0,-4.13,0.0,2.99,72.0,563.0
2003-03-30,0.401,2.459,1861.412,2.31,-1.11,0.92,5.67,52.33,559.0
2003-03-31,0.44,2.698,1861.421,0.0,-3.21,-0.59,2.57,45.55,555.0
2003-04-01,0.438,2.686,1861.42,5.9,-5.64,-2.15,5.26,96.45,548.0
2003-04-02,0.449,2.753,1861.422,4.04,-7.43,-4.56,-0.76,0.15,548.0
2003-04-03,0.328,2.011,1861.394,0.52,-10.31,-8.36,-5.59,25.99,550.0
2003-04-04,0.259,1.588,1861.377,0.0,-10.28,-8.17,-4.78,99.12,551.0
2003-04-05,0.222,1.361,1861.367,0.21,-10.25,-3.08,1.83,97.75,552.0
2003-04-06,0.22,1.349,1861.367,0.46,-13.05,-7.17,1.04,98.05,552.0
2003-04-07,0.207,1.269,1861.362,0.0,-19.17,-15.03,-13.22,58.92,552.0
2003-04-08,0.21,1.288,1861.363,0.0,-18.54,-11.71,-2.63,99.75,552.0
2003-04-09,0.201,1.233,1861.36,20.32,-12.86,-8.58,-3.27,41.09,552.0
2003-04-10,0.193,1.183,1861.358,7.84,-7.56,-6.58,-5.06,0.87,571.0
2003-04-11,0.178,1.091,1861.353,1.38,-11.22,-6.82,-0.53,84.92,579.0
2003-04-12,0.173,1.061,1861.351,3.26,-6.3,-3.34,-0.16,0.93,580.0
2003-04-13,0.173,1.061,1861.351,0.0,-6.06,-1.56,3.86,99.03,582.0
2003-04-14,0.182,1.116,1861.354,0.0,-6.1,0.06,5.44,91.45,582.0
2003-04-15,0.217,1.331,1861.365,0.0,-4.27,1.28,5.94,93.3,581.0
2003-04-16,0.32,1.962,1861.392,0.0,-3.64,2.11,8.55,98.42,581.0
2003-04-17,0.472,2.894,1861.427,0.0,-2.13,1.57,8.34,89.42,581.0
2003-04-18,0.532,3.262,1861.44,0.0,-2.56,0.94,5.4,98.59,575.0
2003-04-19,0.451,2.765,1861.423,3.9,-4.64,-1.65,1.41,3.46,570.0
2003-04-20,0.348,2.134,1861.4,0.92,-7.03,-4.03,-1.51,1.53,570.0
2003-04-21,0.325,1.993,1861.394,12.39,-4.0,-0.6,4.68,62.11,570.0
2003-04-22,0.369,2.263,1861.404,0.0,-4.51,0.5,3.43,58.15,578.0
2003-04-23,0.404,2.477,1861.412,0.0,-3.01,0.14,3.13,60.92,577.0
2003-04-24,0.497,3.048,1861.432,0.0,-3.47,1.16,4.66,99.66,575.0
2003-04-25,0.665,4.078,1861.465,0.0,-1.95,3.57,9.05,85.72,567.0
2003-04-26,0.792,4.856,1861.488,3.63,1.2,2.47,5.5,4.0,554.0
2003-04-27,0.814,4.991,1861.492,0.0,-1.34,1.14,7.1,95.82,548.0
2003-04-28,0.794,4.869,1861.489,0.0,-0.78,2.31,6.92,36.34,538.0
2003-04-29,0.876,5.371,1861.502,0.04,1.92,3.98,7.75,28.65,530.0
2003-04-30,1.712,10.498,1861.608,35.31,3.16,4.48,6.62,0.99,519.0
2003-05-01,3.19,19.561,1861.768,0.16,-0.56,2.58,6.65,46.63,517.0
2003-05-02,2.254,13.821,1861.681,28.06,-0.86,1.87,3.65,1.55,507.0
2003-05-03,2.275,13.95,1861.684,1.74,-4.36,2.16,4.07,78.03,507.0
2003-05-04,1.908,11.7,1861.643,0.0,1.22,2.81,12.42,99.15,502.0
2003-05-05,1.947,11.939,1861.647,0.0,-0.42,7.37,14.31,90.98,486.0
2003-05-06,2.379,14.588,1861.693,0.0,5.55,8.75,14.78,98.22,464.0
2003-05-07,2.481,15.213,1861.704,0.02,5.65,9.24,14.61,78.68,442.0
2003-05-08,2.513,15.409,1861.707,0.0,6.56,9.04,14.89,92.8,418.0
2003-05-09,2.275,13.95,1861.683,6.05,3.0,5.62,10.07,48.73,396.0
2003-05-10,2.218,13.6,1861.678,13.42,2.64,3.8,5.69,8.06,388.0
2003-05-11,2.235,13.705,1861.68,11.35,2.85,3.66,8.82,12.84,383.0
2003-05-12,1.965,12.049,1861.65,4.79,1.3,3.42,9.27,19.02,374.0
2003-05-13,1.77,10.853,1861.627,15.58,0.71,2.7,7.64,20.57,363.0
2003-05-14,1.616,9.909,1861.609,0.0,-3.85,-2.58,0.68,73.35,364.0
2003-05-15,1.263,7.745,1861.562,0.0,-6.04,-2.16,1.99,98.38,364.0
2003-05-16,1.111,6.812,1861.54,0.0,-2.7,3.08,7.43,83.24,363.0
2003-05-17,1.027,6.297,1861.527,0.23,-1.83,-0.43,1.27,16.5,358.0
2003-05-18,1.009,6.187,1861.524,0.0,-0.08,2.73,11.2,62.24,356.0
2003-05-19,1.209,7.413,1861.553,17.94,-0.16,6.41,11.17,45.81,342.0
2003-05-20,1.771,10.859,1861.626,4.8,-0.51,0.2,3.18,1.0,333.0
2003-05-21,1.105,6.776,1861.539,0.21,-2.38,-1.38,1.0,35.9,334.0
2003-05-22,0.906,5.555,1861.508,1.05,-2.83,0.28,2.81,70.19,335.0
2003-05-23,1.049,6.432,1861.529,0.0,2.09,7.03,11.33,75.38,330.0
2003-05-24,1.191,7.303,1861.551,0.0,3.79,8.61,13.74,70.37,315.0
2003-05-25,1.248,7.653,1861.56,0.0,4.44,7.35,10.78,71.95,300.0
2003-05-26,1.3,7.971,1861.567,5.15,4.33,7.62,12.79,39.99,282.0
2003-05-27,1.297,7.953,1861.566,2.07,4.42,8.43,15.18,67.46,272.0
2003-05-28,1.394,8.548,1861.58,0.98,5.74,8.44,13.22,45.63,256.0
2003-05-29,1.267,7.769,1861.562,0.54,5.17,8.32,11.3,2.43,243.0
2003-05-30,1.157,7.095,1861.546,7.0,5.27,9.81,14.59,13.88,230.0
2003-05-31,1.31,8.033,1861.568,5.8,5.96,9.59,14.78,59.79,218.0
2003-06-01,1.177,7.217,1861.55,0.02,5.05,9.47,16.12,85.36,213.0
2003-06-02,1.087,6.665,1861.536,1.11,5.88,8.83,16.81,73.03,203.0
2003-06-03,1.029,6.31,1861.527,2.88,6.13,9.52,16.63,58.57,193.0
2003-06-04,0.989,6.064,1861.521,0.08,7.21,10.59,15.16,54.1,184.0
2003-06-05,0.946,5.801,1861.514,8.26,7.83,10.78,15.42,50.27,168.0
2003-06-06,0.931,5.709,1861.512,2.47,7.7,12.31,16.52,68.86,154.0
2003-06-07,0.96,5.887,1861.516,2.78,7.62,11.11,16.06,27.7,140.0
2003-06-08,0.916,5.617,1861.509,0.0,7.66,11.2,16.23,54.97,127.0
2003-06-09,0.863,5.292,1861.501,0.0,7.55,12.64,17.23,51.6,116.0
2003-06-10,0.859,5.267,1861.5,0.0,8.02,13.9,19.54,93.1,108.0
2003-06-11,0.838,5.138,1861.496,0.0,9.44,14.87,20.48,81.88,96.0
2003-06-12,0.816,5.004,1861.493,14.12,10.22,14.5,18.99,68.3,84.0
2003-06-13,0.785,4.813,1861.487,0.01,8.57,13.86,20.96,85.45,76.0
2003-06-14,0.726,4.452,1861.478,2.52,8.99,14.95,20.67,64.36,69.0
2003-06-15,0.728,4.464,1861.478,0.03,7.67,11.94,15.66,39.67,63.0
2003-06-16,0.649,3.98,1861.464,0.0,8.24,12.12,15.71,71.26,60.0
2003-06-17,0.634,3.888,1861.461,0.1,8.96,12.15,17.04,35.95,56.0
2003-06-18,0.618,3.789,1861.458,0.0,8.2,9.38,12.4,36.96,51.0
2003-06-19,0.597,3.661,1861.453,0.0,5.91,9.04,11.92,65.7,49.0
2003-06-20,0.59,3.618,1861.452,0.0,8.51,12.24,15.33,98.23,47.0
2003-06-21,0.548,3.36,1861.444,0.0,8.28,12.04,15.37,95.15,43.0
2003-06-22,0.54,3.311,1861.442,0.0,7.5,13.65,18.81,89.96,40.0
2003-06-23,0.525,3.219,1861.439,0.0,10.53,15.16,19.36,60.74,36.0
2003-06-24,0.535,3.281,1861.441,0.81,11.11,13.22,17.74,49.09,32.0
2003-06-25,0.533,3.268,1861.441,5.22,10.38,14.29,19.98,45.76,29.0
2003-06-26,0.537,3.293,1861.441,5.18,9.91,12.41,16.36,39.08,26.0
2003-06-27,0.516,3.164,1861.437,0.0,8.46,11.24,16.09,67.03,24.0
2003-06-28,0.482,2.956,1861.43,9.04,8.16,11.28,15.35,30.42,22.0
2003-06-29,0.466,2.857,1861.426,0.0,6.66,12.17,17.59,88.86,20.0
2003-06-30,0.438,2.686,1861.42,0.0,8.66,12.28,17.5,81.84,19.0
2003-07-01,0.38,2.33,1861.407,36.09,6.16,8.29,11.19,0.35,17.0
2003-07-02,0.54,3.311,1861.44,0.08,2.32,6.61,11.18,68.04,17.0
2003-07-03,0.536,3.287,1861.441,15.06,5.01,6.5,9.12,13.97,17.0
2003-07-04,0.436,2.673,1861.419,0.1,1.93,4.03,7.03,25.21,17.0
2003-07-05,0.421,2.582,1861.416,0.0,2.91,5.69,10.35,57.27,17.0
2003-07-06,0.416,2.551,1861.415,0.0,2.98,8.41,15.08,72.53,17.0
2003-07-07,0.46,2.821,1861.425,0.0,5.03,9.61,14.63,95.71,16.0
2003-07-08,0.426,2.612,1861.417,0.0,5.77,10.55,14.64,98.7,15.0
2003-07-09,0.395,2.422,1861.411,0.0,6.03,10.77,15.25,67.24,14.0
2003-07-10,0.393,2.41,1861.41,0.0,6.18,10.92,15.16,94.12,13.0
2003-07-11,0.377,2.312,1861.407,0.0,8.22,11.23,16.17,99.4,12.0
2003-07-12,0.372,2.281,1861.406,0.0,7.98,13.49,18.8,80.71,11.0
2003-07-13,0.382,2.342,1861.408,0.0,8.52,13.2,17.73,94.59,10.0
2003-07-14,0.383,2.348,1861.408,0.61,8.02,12.53,16.54,64.65,9.0
2003-07-15,0.362,2.22,1861.403,0.05,10.28,13.09,19.24,58.64,8.0
2003-07-16,0.363,2.226,1861.403,5.97,11.23,13.74,18.25,44.77,7.0
2003-07-17,0.34,2.085,1861.397,2.01,9.71,11.48,15.87,48.42,6.0
2003-07-18,0.332,2.036,1861.396,0.0,5.61,11.3,18.36,99.58,6.0
2003-07-19,0.307,1.882,1861.389,0.0,6.98,13.33,19.83,98.75,5.0
2003-07-20,0.304,1.864,1861.388,0.0,10.97,14.71,20.79,82.5,5.0
2003-07-21,0.314,1.925,1861.391,24.87,8.95,10.66,14.72,31.47,4.0
2003-07-22,0.289,1.772,1861.385,4.96,7.98,13.39,19.34,81.98,4.0
2003-07-23,0.285,1.748,1861.384,2.16,8.38,12.12,17.52,71.33,4.0
2003-07-24,0.3,1.84,1861.388,11.41,7.73,8.78,9.33,0.33,3.0
2003-07-25,0.291,1.784,1861.385,0.0,5.79,10.11,16.56,93.92,3.0
2003-07-26,0.289,1.772,1861.385,0.0,8.56,14.55,18.51,75.36,3.0
2003-07-27,0.283,1.735,1861.383,17.56,9.43,13.34,16.96,33.12,3.0
2003-07-28,0.297,1.821,1861.387,0.29,5.4,9.57,16.2,69.09,3.0
2003-07-29,0.279,1.711,1861.382,0.0,5.63,7.6,11.34,57.37,2.0
2003-07-30,0.267,1.637,1861.379,0.0,3.48,8.65,13.63,91.1,2.0
2003-07-31,0.273,1.674,1861.381,4.53,6.95,7.58,10.67,12.7,2.0
2003-08-01,0.254,1.557,1861.376,0.0,7.2,11.6,16.3,80.21,2.0
2003-08-02,0.252,1.545,1861.376,0.04,7.63,13.11,19.76,73.48,2.0
2003-08-03,0.259,1.588,1861.377,0.0,10.79,14.91,21.07,89.76,2.0
2003-08-04,0.245,1.502,1861.374,4.0,11.78,15.22,21.46,79.32,2.0
2003-08-05,0.24,1.472,1861.372,1.05,11.5,15.94,21.03,70.02,2.0
2003-08-06,0.245,1.502,1861.374,3.75,11.45,14.52,19.4,60.18,2.0
