date,discharge_vol(m3/s),discharge_spec(mm/d),waterlevel(m),precipitation(mm/d),temperature_min(degC),temperature_mean(degC),temperature_max(degC),rel_sun_dur(%),swe(mm)
2002-08-14,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-08-15,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-08-16,0.44,0.264,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-08-17,0.425,0.255,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-08-18,0.421,0.253,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-08-19,0.378,0.227,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-08-20,0.362,0.217,NaN,0.91,NaN,NaN,NaN,NaN,0.0
2002-08-21,0.35,0.21,NaN,0.28,NaN,NaN,NaN,NaN,0.0
2002-08-22,0.326,0.196,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-08-23,0.318,0.191,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-08-24,0.323,0.194,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-08-25,0.31,0.186,NaN,5.95,NaN,NaN,NaN,NaN,0.0
2002-08-26,0.342,0.205,NaN,0.66,NaN,NaN,NaN,NaN,0.0
2002-08-27,0.326,0.196,NaN,1.79,NaN,NaN,NaN,NaN,0.0
2002-08-28,0.32,0.192,NaN,0.02,NaN,NaN,NaN,NaN,0.0
2002-08-29,0.318,0.191,NaN,0.54,NaN,NaN,NaN,NaN,0.0
2002-08-30,0.299,0.179,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-08-31,0.331,0.199,NaN,4.68,NaN,NaN,NaN,NaN,0.0
2002-09-01,0.299,0.179,NaN,0.3,NaN,NaN,NaN,NaN,0.0
2002-09-02,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-09-03,0.29,0.174,NaN,0.34,NaN,NaN,NaN,NaN,0.0
2002-09-04,0.286,0.172,NaN,3.33,NaN,NaN,NaN,NaN,0.0
2002-09-05,0.461,0.277,NaN,0.79,NaN,NaN,NaN,NaN,0.0
2002-09-06,0.326,0.196,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-09-07,0.315,0.189,NaN,1.16,NaN,NaN,NaN,NaN,0.0
2002-09-08,0.282,0.169,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-09-09,0.366,0.22,NaN,16.52,NaN,NaN,NaN,NaN,0.0
2002-09-10,0.513,0.308,NaN,8.86,NaN,NaN,NaN,NaN,0.0
2002-09-11,0.365,0.219,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2002-09-12,0.317,0.19,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-09-13,0.306,0.184,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-09-14,0.295,0.177,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-09-15,0.29,0.174,NaN,0.58,NaN,NaN,NaN,NaN,0.0
2002-09-16,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-09-17,0.286,0.172,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-09-18,0.292,0.175,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-09-19,0.29,0.174,NaN,2.23,NaN,NaN,NaN,NaN,0.0
2002-09-20,0.478,0.287,NaN,6.3,NaN,NaN,NaN,NaN,0.0
2002-09-21,0.308,0.185,NaN,0.58,NaN,NaN,NaN,NaN,0.0
2002-09-22,0.298,0.179,NaN,9.61,NaN,NaN,NaN,NaN,0.0
2002-09-23,0.427,0.256,NaN,19.61,NaN,NaN,NaN,NaN,0.0
2002-09-24,0.52,0.312,NaN,26.34,NaN,NaN,NaN,NaN,0.0
2002-09-25,0.661,0.397,NaN,1.56,NaN,NaN,NaN,NaN,0.0
2002-09-26,0.524,0.315,NaN,3.04,NaN,NaN,NaN,NaN,0.0
2002-09-27,0.511,0.307,NaN,2.44,NaN,NaN,NaN,NaN,0.0
2002-09-28,0.482,0.289,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-09-29,0.444,0.267,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-09-30,0.406,0.244,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-10-01,0.406,0.244,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-10-02,0.406,0.244,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-10-03,0.396,0.238,NaN,0.92,NaN,NaN,NaN,NaN,0.0
2002-10-04,0.401,0.241,NaN,4.4,NaN,NaN,NaN,NaN,0.0
2002-10-05,0.414,0.249,NaN,5.0,NaN,NaN,NaN,NaN,0.0
2002-10-06,0.488,0.293,NaN,7.6,NaN,NaN,NaN,NaN,0.0
2002-10-07,0.486,0.292,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2002-10-08,0.451,0.271,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-10-09,0.415,0.249,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-10-10,0.406,0.244,NaN,0.35,NaN,NaN,NaN,NaN,0.0
2002-10-11,0.406,0.244,NaN,0.45,NaN,NaN,NaN,NaN,0.0
2002-10-12,0.406,0.244,NaN,0.71,NaN,NaN,NaN,NaN,0.0
2002-10-13,0.406,0.244,NaN,2.58,NaN,NaN,NaN,NaN,0.0
2002-10-14,0.41,0.246,NaN,8.52,NaN,NaN,NaN,NaN,0.0
2002-10-15,0.524,0.315,NaN,11.25,NaN,NaN,NaN,NaN,0.0
2002-10-16,0.702,0.421,NaN,14.33,NaN,NaN,NaN,NaN,0.0
2002-10-17,1.452,0.872,NaN,15.63,NaN,NaN,NaN,NaN,0.0
2002-10-18,1.124,0.675,NaN,6.01,NaN,NaN,NaN,NaN,0.0
2002-10-19,0.98,0.588,NaN,3.2,NaN,NaN,NaN,NaN,0.0
2002-10-20,1.0,0.6,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2002-10-21,0.786,0.472,NaN,7.47,NaN,NaN,NaN,NaN,0.0
2002-10-22,0.785,0.471,NaN,0.87,NaN,NaN,NaN,NaN,0.0
2002-10-23,0.729,0.438,NaN,2.61,NaN,NaN,NaN,NaN,0.0
2002-10-24,0.729,0.438,NaN,10.3,NaN,NaN,NaN,NaN,0.0
2002-10-25,0.98,0.588,NaN,12.93,NaN,NaN,NaN,NaN,0.0
2002-10-26,1.332,0.8,NaN,0.73,NaN,NaN,NaN,NaN,0.0
2002-10-27,0.994,0.597,NaN,0.59,NaN,NaN,NaN,NaN,0.0
2002-10-28,0.888,0.533,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-10-29,0.866,0.52,NaN,0.98,NaN,NaN,NaN,NaN,0.0
2002-10-30,0.808,0.485,NaN,3.23,NaN,NaN,NaN,NaN,0.0
2002-10-31,0.796,0.478,NaN,0.3,NaN,NaN,NaN,NaN,0.0
2002-11-01,0.776,0.466,NaN,2.46,NaN,NaN,NaN,NaN,0.0
2002-11-02,1.224,0.735,NaN,21.61,NaN,NaN,NaN,NaN,0.0
2002-11-03,1.736,1.042,NaN,5.77,NaN,NaN,NaN,NaN,0.0
2002-11-04,1.371,0.823,NaN,6.87,NaN,NaN,NaN,NaN,0.0
2002-11-05,1.512,0.908,NaN,1.08,NaN,NaN,NaN,NaN,0.0
2002-11-06,1.282,0.77,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-11-07,1.19,0.714,NaN,4.63,NaN,NaN,NaN,NaN,0.0
2002-11-08,1.128,0.677,NaN,1.36,NaN,NaN,NaN,NaN,0.0
2002-11-09,1.16,0.696,NaN,8.39,NaN,NaN,NaN,NaN,0.0
2002-11-10,1.202,0.722,NaN,6.17,NaN,NaN,NaN,NaN,0.0
2002-11-11,1.54,0.924,NaN,7.89,NaN,NaN,NaN,NaN,0.0
2002-11-12,1.433,0.86,NaN,1.17,NaN,NaN,NaN,NaN,0.0
2002-11-13,1.29,0.774,NaN,0.2,NaN,NaN,NaN,NaN,0.0
2002-11-14,1.326,0.796,NaN,11.8,NaN,NaN,NaN,NaN,0.0
2002-11-15,1.55,0.93,NaN,3.28,NaN,NaN,NaN,NaN,0.0
2002-11-16,1.575,0.945,NaN,6.93,NaN,NaN,NaN,NaN,0.0
2002-11-17,1.591,0.955,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2002-11-18,1.399,0.84,NaN,6.76,NaN,NaN,NaN,NaN,0.0
2002-11-19,1.732,1.04,NaN,1.77,NaN,NaN,NaN,NaN,0.0
2002-11-20,1.541,0.925,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-11-21,1.412,0.848,NaN,1.07,NaN,NaN,NaN,NaN,0.0
2002-11-22,1.366,0.82,NaN,3.71,NaN,NaN,NaN,NaN,0.0
2002-11-23,1.282,0.77,NaN,2.85,NaN,NaN,NaN,NaN,0.0
2002-11-24,1.263,0.758,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2002-11-25,1.19,0.714,NaN,5.57,NaN,NaN,NaN,NaN,0.0
2002-11-26,1.392,0.836,NaN,7.72,NaN,NaN,NaN,NaN,0.0
2002-11-27,1.519,0.912,NaN,0.36,NaN,NaN,NaN,NaN,0.0
2002-11-28,1.362,0.818,NaN,4.39,NaN,NaN,NaN,NaN,0.0
2002-11-29,1.438,0.863,NaN,1.97,NaN,NaN,NaN,NaN,0.0
2002-11-30,1.354,0.813,NaN,0.16,NaN,NaN,NaN,NaN,0.0
2002-12-01,1.282,0.77,NaN,4.09,NaN,NaN,NaN,NaN,0.0
2002-12-02,1.306,0.784,NaN,0.29,NaN,NaN,NaN,NaN,0.0
2002-12-03,1.282,0.77,NaN,2.17,NaN,NaN,NaN,NaN,0.0
2002-12-04,1.198,0.719,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2002-12-05,1.179,0.708,NaN,1.29,NaN,NaN,NaN,NaN,0.0
2002-12-06,1.103,0.662,NaN,0.34,NaN,NaN,NaN,NaN,0.0
2002-12-07,1.103,0.662,NaN,0.59,NaN,NaN,NaN,NaN,0.0
2002-12-08,1.023,0.614,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-12-09,1.02,0.612,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-12-10,0.967,0.58,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-12-11,0.941,0.565,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-12-12,0.938,0.563,NaN,0.02,NaN,NaN,NaN,NaN,0.0
2002-12-13,0.866,0.52,NaN,0.09,NaN,NaN,NaN,NaN,0.0
2002-12-14,0.866,0.52,NaN,0.34,NaN,NaN,NaN,NaN,0.0
2002-12-15,0.866,0.52,NaN,2.96,NaN,NaN,NaN,NaN,0.0
2002-12-16,0.895,0.537,NaN,11.09,NaN,NaN,NaN,NaN,0.0
2002-12-17,1.065,0.639,NaN,0.16,NaN,NaN,NaN,NaN,0.0
2002-12-18,0.961,0.577,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-12-19,0.941,0.565,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-12-20,0.913,0.548,NaN,8.32,NaN,NaN,NaN,NaN,0.0
2002-12-21,1.079,0.648,NaN,1.51,NaN,NaN,NaN,NaN,0.0
2002-12-22,1.119,0.672,NaN,9.12,NaN,NaN,NaN,NaN,0.0
2002-12-23,1.3,0.78,NaN,0.07,NaN,NaN,NaN,NaN,0.0
2002-12-24,1.165,0.699,NaN,0.13,NaN,NaN,NaN,NaN,0.0
2002-12-25,1.103,0.662,NaN,0.14,NaN,NaN,NaN,NaN,0.0
2002-12-26,1.103,0.662,NaN,0.73,NaN,NaN,NaN,NaN,0.0
2002-12-27,1.082,0.649,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2002-12-28,1.02,0.612,NaN,3.5,NaN,NaN,NaN,NaN,0.0
2002-12-29,1.044,0.627,NaN,6.33,NaN,NaN,NaN,NaN,0.0
2002-12-30,1.15,0.69,NaN,0.44,NaN,NaN,NaN,NaN,0.0
2002-12-31,1.103,0.662,NaN,0.28,NaN,NaN,NaN,NaN,0.0
2003-01-01,1.044,0.627,NaN,4.33,NaN,NaN,NaN,NaN,0.0
2003-01-02,1.627,0.977,NaN,18.46,NaN,NaN,NaN,NaN,0.0
2003-01-03,1.95,1.171,NaN,10.91,NaN,NaN,NaN,NaN,0.0
2003-01-04,2.339,1.404,NaN,6.17,NaN,NaN,NaN,NaN,0.0
2003-01-05,2.091,1.255,NaN,0.77,NaN,NaN,NaN,NaN,2.0
2003-01-06,1.813,1.088,NaN,0.85,NaN,NaN,NaN,NaN,2.0
2003-01-07,1.671,1.003,NaN,0.99,NaN,NaN,NaN,NaN,3.0
2003-01-08,1.585,0.951,NaN,0.01,NaN,NaN,NaN,NaN,3.0
2003-01-09,1.463,0.878,NaN,0.09,NaN,NaN,NaN,NaN,3.0
2003-01-10,1.374,0.825,NaN,0.01,NaN,NaN,NaN,NaN,3.0
2003-01-11,1.282,0.77,NaN,0.14,NaN,NaN,NaN,NaN,3.0
2003-01-12,1.209,0.726,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2003-01-13,1.19,0.714,NaN,6.06,NaN,NaN,NaN,NaN,4.0
2003-01-14,1.136,0.682,NaN,0.31,NaN,NaN,NaN,NaN,11.0
2003-01-15,1.103,0.662,NaN,0.04,NaN,NaN,NaN,NaN,11.0
2003-01-16,1.103,0.662,NaN,0.01,NaN,NaN,NaN,NaN,10.0
2003-01-17,1.103,0.662,NaN,0.0,NaN,NaN,NaN,NaN,9.0
2003-01-18,1.03,0.618,NaN,0.0,NaN,NaN,NaN,NaN,9.0
2003-01-19,1.02,0.612,NaN,0.4,NaN,NaN,NaN,NaN,9.0
2003-01-20,1.017,0.61,NaN,0.09,NaN,NaN,NaN,NaN,8.0
2003-01-21,1.02,0.612,NaN,1.06,NaN,NaN,NaN,NaN,8.0
2003-01-22,0.967,0.58,NaN,1.32,NaN,NaN,NaN,NaN,7.0
2003-01-23,0.971,0.583,NaN,5.35,NaN,NaN,NaN,NaN,6.0
2003-01-24,1.072,0.643,NaN,0.03,NaN,NaN,NaN,NaN,6.0
2003-01-25,1.02,0.612,NaN,0.85,NaN,NaN,NaN,NaN,6.0
2003-01-26,1.02,0.612,NaN,2.06,NaN,NaN,NaN,NaN,6.0
2003-01-27,1.037,0.622,NaN,0.97,NaN,NaN,NaN,NaN,6.0
2003-01-28,1.143,0.686,NaN,5.02,NaN,NaN,NaN,NaN,6.0
2003-01-29,1.179,0.708,NaN,4.84,NaN,NaN,NaN,NaN,7.0
2003-01-30,1.132,0.68,NaN,3.05,NaN,NaN,NaN,NaN,13.0
2003-01-31,1.068,0.641,NaN,0.07,NaN,NaN,NaN,NaN,19.0
2003-02-01,1.007,0.604,NaN,1.48,NaN,NaN,NaN,NaN,19.0
2003-02-02,1.02,0.612,NaN,3.29,NaN,NaN,NaN,NaN,19.0
2003-02-03,1.315,0.789,NaN,12.21,NaN,NaN,NaN,NaN,21.0
2003-02-04,1.517,0.911,NaN,7.01,NaN,NaN,NaN,NaN,28.0
2003-02-05,1.267,0.761,NaN,4.04,NaN,NaN,NaN,NaN,34.0
2003-02-06,1.186,0.712,NaN,0.79,NaN,NaN,NaN,NaN,39.0
2003-02-07,1.103,0.662,NaN,0.16,NaN,NaN,NaN,NaN,39.0
2003-02-08,1.103,0.662,NaN,0.13,NaN,NaN,NaN,NaN,39.0
2003-02-09,1.103,0.662,NaN,0.0,NaN,NaN,NaN,NaN,38.0
2003-02-10,1.051,0.631,NaN,0.0,NaN,NaN,NaN,NaN,37.0
2003-02-11,1.02,0.612,NaN,0.0,NaN,NaN,NaN,NaN,37.0
2003-02-12,1.02,0.612,NaN,0.0,NaN,NaN,NaN,NaN,37.0
2003-02-13,0.984,0.591,NaN,0.2,NaN,NaN,NaN,NaN,37.0
2003-02-14,0.941,0.565,NaN,0.0,NaN,NaN,NaN,NaN,37.0
2003-02-15,0.941,0.565,NaN,0.04,NaN,NaN,NaN,NaN,37.0
2003-02-16,0.913,0.548,NaN,0.06,NaN,NaN,NaN,NaN,37.0
2003-02-17,0.866,0.52,NaN,0.0,NaN,NaN,NaN,NaN,37.0
2003-02-18,0.866,0.52,NaN,0.0,NaN,NaN,NaN,NaN,37.0
2003-02-19,0.866,0.52,NaN,0.0,NaN,NaN,NaN,NaN,37.0
2003-02-20,0.866,0.52,NaN,0.0,NaN,NaN,NaN,NaN,37.0
2003-02-21,0.834,0.501,NaN,0.0,NaN,NaN,NaN,NaN,36.0
2003-02-22,0.796,0.478,NaN,0.0,NaN,NaN,NaN,NaN,36.0
2003-02-23,0.796,0.478,NaN,0.0,NaN,NaN,NaN,NaN,36.0
2003-02-24,0.796,0.478,NaN,0.0,NaN,NaN,NaN,NaN,36.0
2003-02-25,0.796,0.478,NaN,0.0,NaN,NaN,NaN,NaN,35.0
2003-02-26,0.811,0.487,NaN,0.0,NaN,NaN,NaN,NaN,33.0
2003-02-27,0.825,0.495,NaN,0.0,NaN,NaN,NaN,NaN,30.0
2003-02-28,0.834,0.501,NaN,0.0,NaN,NaN,NaN,NaN,26.0
2003-03-01,0.882,0.529,NaN,3.5,NaN,NaN,NaN,NaN,20.0
2003-03-02,1.191,0.715,NaN,6.32,NaN,NaN,NaN,NaN,13.0
2003-03-03,1.272,0.764,NaN,1.31,NaN,NaN,NaN,NaN,10.0
2003-03-04,1.128,0.677,NaN,0.0,NaN,NaN,NaN,NaN,10.0
2003-03-05,1.103,0.662,NaN,0.0,NaN,NaN,NaN,NaN,8.0
2003-03-06,1.044,0.627,NaN,1.94,NaN,NaN,NaN,NaN,7.0
2003-03-07,1.02,0.612,NaN,0.0,NaN,NaN,NaN,NaN,5.0
2003-03-08,1.02,0.612,NaN,0.0,NaN,NaN,NaN,NaN,5.0
2003-03-09,0.944,0.567,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2003-03-10,0.941,0.565,NaN,0.0,NaN,NaN,NaN,NaN,2.0
2003-03-11,0.941,0.565,NaN,0.0,NaN,NaN,NaN,NaN,2.0
2003-03-12,0.916,0.55,NaN,1.22,NaN,NaN,NaN,NaN,1.0
2003-03-13,0.866,0.52,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2003-03-14,0.866,0.52,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2003-03-15,0.846,0.508,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2003-03-16,0.796,0.478,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2003-03-17,0.796,0.478,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-03-18,0.796,0.478,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-03-19,0.796,0.478,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-03-20,0.796,0.478,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-03-21,0.796,0.478,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-03-22,0.771,0.463,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-03-23,0.729,0.438,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-03-24,0.729,0.438,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-03-25,0.729,0.438,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-03-26,0.729,0.438,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-03-27,0.695,0.417,NaN,0.02,NaN,NaN,NaN,NaN,0.0
2003-03-28,0.667,0.4,NaN,0.19,NaN,NaN,NaN,NaN,0.0
2003-03-29,0.667,0.4,NaN,4.07,NaN,NaN,NaN,NaN,0.0
2003-03-30,0.667,0.4,NaN,4.03,NaN,NaN,NaN,NaN,0.0
2003-03-31,0.739,0.444,NaN,0.09,NaN,NaN,NaN,NaN,0.0
2003-04-01,0.667,0.4,NaN,6.57,NaN,NaN,NaN,NaN,0.0
2003-04-02,0.727,0.436,NaN,1.76,NaN,NaN,NaN,NaN,0.0
2003-04-03,0.667,0.4,NaN,0.17,NaN,NaN,NaN,NaN,0.0
2003-04-04,0.667,0.4,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-04-05,0.667,0.4,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-04-06,0.657,0.394,NaN,0.66,NaN,NaN,NaN,NaN,0.0
2003-04-07,0.644,0.387,NaN,0.11,NaN,NaN,NaN,NaN,1.0
2003-04-08,0.667,0.4,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2003-04-09,0.667,0.4,NaN,0.05,NaN,NaN,NaN,NaN,1.0
2003-04-10,0.685,0.411,NaN,7.54,NaN,NaN,NaN,NaN,0.0
2003-04-11,0.649,0.39,NaN,0.3,NaN,NaN,NaN,NaN,4.0
2003-04-12,0.607,0.364,NaN,0.07,NaN,NaN,NaN,NaN,0.0
2003-04-13,0.607,0.364,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-04-14,0.607,0.364,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-04-15,0.591,0.355,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-04-16,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-04-17,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-04-18,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-04-19,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-04-20,0.552,0.331,NaN,0.12,NaN,NaN,NaN,NaN,0.0
2003-04-21,0.583,0.35,NaN,13.44,NaN,NaN,NaN,NaN,0.0
2003-04-22,0.598,0.359,NaN,1.3,NaN,NaN,NaN,NaN,0.0
2003-04-23,0.557,0.334,NaN,0.13,NaN,NaN,NaN,NaN,0.0
2003-04-24,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-04-25,0.552,0.331,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-04-26,0.552,0.331,NaN,1.19,NaN,NaN,NaN,NaN,0.0
2003-04-27,0.552,0.331,NaN,0.04,NaN,NaN,NaN,NaN,0.0
2003-04-28,0.541,0.325,NaN,0.27,NaN,NaN,NaN,NaN,0.0
2003-04-29,0.517,0.31,NaN,1.22,NaN,NaN,NaN,NaN,0.0
2003-04-30,0.526,0.316,NaN,7.64,NaN,NaN,NaN,NaN,0.0
2003-05-01,0.539,0.324,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-05-02,0.5,0.3,NaN,7.32,NaN,NaN,NaN,NaN,0.0
2003-05-03,0.544,0.327,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-05-04,0.504,0.303,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-05-05,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-05-06,0.5,0.3,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-05-07,0.486,0.292,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-05-08,0.461,0.277,NaN,8.73,NaN,NaN,NaN,NaN,0.0
2003-05-09,0.461,0.277,NaN,1.3,NaN,NaN,NaN,NaN,0.0
2003-05-10,0.423,0.254,NaN,0.38,NaN,NaN,NaN,NaN,0.0
2003-05-11,0.406,0.244,NaN,8.39,NaN,NaN,NaN,NaN,0.0
2003-05-12,0.457,0.274,NaN,0.54,NaN,NaN,NaN,NaN,0.0
2003-05-13,0.451,0.271,NaN,3.6,NaN,NaN,NaN,NaN,0.0
2003-05-14,0.451,0.271,NaN,5.3,NaN,NaN,NaN,NaN,0.0
2003-05-15,0.423,0.254,NaN,0.12,NaN,NaN,NaN,NaN,0.0
2003-05-16,0.406,0.244,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-05-17,0.406,0.244,NaN,0.95,NaN,NaN,NaN,NaN,0.0
2003-05-18,0.406,0.244,NaN,0.54,NaN,NaN,NaN,NaN,0.0
2003-05-19,0.406,0.244,NaN,3.99,NaN,NaN,NaN,NaN,0.0
2003-05-20,0.406,0.244,NaN,3.53,NaN,NaN,NaN,NaN,0.0
2003-05-21,0.442,0.265,NaN,4.54,NaN,NaN,NaN,NaN,0.0
2003-05-22,0.432,0.259,NaN,5.74,NaN,NaN,NaN,NaN,0.0
2003-05-23,0.436,0.262,NaN,0.04,NaN,NaN,NaN,NaN,0.0
2003-05-24,0.406,0.244,NaN,0.03,NaN,NaN,NaN,NaN,0.0
2003-05-25,0.408,0.245,NaN,0.78,NaN,NaN,NaN,NaN,0.0
2003-05-26,0.406,0.244,NaN,0.24,NaN,NaN,NaN,NaN,0.0
2003-05-27,0.406,0.244,NaN,0.19,NaN,NaN,NaN,NaN,0.0
2003-05-28,0.405,0.243,NaN,11.83,NaN,NaN,NaN,NaN,0.0
2003-05-29,0.405,0.243,NaN,0.08,NaN,NaN,NaN,NaN,0.0
2003-05-30,0.364,0.219,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-05-31,0.364,0.219,NaN,9.55,NaN,NaN,NaN,NaN,0.0
2003-06-01,0.364,0.219,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-02,0.359,0.215,NaN,4.51,NaN,NaN,NaN,NaN,0.0
2003-06-03,0.35,0.21,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-04,0.326,0.196,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-05,0.37,0.222,NaN,24.69,NaN,NaN,NaN,NaN,0.0
2003-06-06,1.266,0.76,NaN,2.18,NaN,NaN,NaN,NaN,0.0
2003-06-07,0.47,0.282,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-08,0.406,0.244,NaN,6.71,NaN,NaN,NaN,NaN,0.0
2003-06-09,0.389,0.234,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-10,0.364,0.219,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-11,0.353,0.212,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-12,0.334,0.2,NaN,0.45,NaN,NaN,NaN,NaN,0.0
2003-06-13,0.329,0.197,NaN,0.04,NaN,NaN,NaN,NaN,0.0
2003-06-14,0.339,0.203,NaN,0.54,NaN,NaN,NaN,NaN,0.0
2003-06-15,0.328,0.197,NaN,0.07,NaN,NaN,NaN,NaN,0.0
2003-06-16,0.326,0.196,NaN,0.12,NaN,NaN,NaN,NaN,0.0
2003-06-17,0.326,0.196,NaN,3.72,NaN,NaN,NaN,NaN,0.0
2003-06-18,0.317,0.19,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-19,0.309,0.185,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-20,0.302,0.181,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-21,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-22,0.29,0.174,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-23,0.289,0.173,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-24,0.29,0.174,NaN,1.43,NaN,NaN,NaN,NaN,0.0
2003-06-25,0.312,0.187,NaN,2.19,NaN,NaN,NaN,NaN,0.0
2003-06-26,0.416,0.25,NaN,19.4,NaN,NaN,NaN,NaN,0.0
2003-06-27,0.327,0.196,NaN,0.97,NaN,NaN,NaN,NaN,0.0
2003-06-28,0.296,0.178,NaN,1.21,NaN,NaN,NaN,NaN,0.0
2003-06-29,0.313,0.188,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2003-06-30,0.29,0.174,NaN,18.36,NaN,NaN,NaN,NaN,0.0
2003-07-01,0.533,0.32,NaN,11.56,NaN,NaN,NaN,NaN,0.0
2003-07-02,0.357,0.214,NaN,2.48,NaN,NaN,NaN,NaN,0.0
