date,discharge_vol(m3/s),discharge_spec(mm/d),waterlevel(m),precipitation(mm/d),temperature_min(degC),temperature_mean(degC),temperature_max(degC),rel_sun_dur(%),swe(mm)
2016-06-06,NaN,NaN,NaN,0.1,NaN,NaN,NaN,NaN,0.0
2016-06-07,NaN,NaN,NaN,7.48,NaN,NaN,NaN,NaN,0.0
2016-06-08,NaN,NaN,NaN,0.24,NaN,NaN,NaN,NaN,0.0
2016-06-09,NaN,NaN,NaN,0.19,NaN,NaN,NaN,NaN,0.0
2016-06-10,NaN,NaN,NaN,19.36,NaN,NaN,NaN,NaN,0.0
2016-06-11,NaN,NaN,NaN,0.73,NaN,NaN,NaN,NaN,0.0
2016-06-12,NaN,NaN,NaN,0.1,NaN,NaN,NaN,NaN,0.0
2016-06-13,NaN,NaN,NaN,0.12,NaN,NaN,NaN,NaN,0.0
2016-06-14,NaN,NaN,NaN,6.72,NaN,NaN,NaN,NaN,0.0
2016-06-15,NaN,NaN,NaN,42.76,NaN,NaN,NaN,NaN,0.0
2016-06-16,NaN,NaN,NaN,100.7,NaN,NaN,NaN,NaN,0.0
2016-06-17,NaN,NaN,NaN,3.57,NaN,NaN,NaN,NaN,0.0
2016-06-18,NaN,NaN,NaN,2.61,NaN,NaN,NaN,NaN,0.0
2016-06-19,NaN,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0.0
2016-06-20,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-06-21,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-06-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-06-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-06-24,NaN,NaN,NaN,16.88,NaN,NaN,NaN,NaN,0.0
2016-06-25,NaN,NaN,NaN,19.79,NaN,NaN,NaN,NaN,0.0
2016-06-26,NaN,NaN,NaN,3.42,NaN,NaN,NaN,NaN,0.0
2016-06-27,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-06-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-06-29,NaN,NaN,NaN,4.1,NaN,NaN,NaN,NaN,0.0
2016-06-30,NaN,NaN,NaN,20.38,NaN,NaN,NaN,NaN,0.0
2016-07-01,NaN,NaN,NaN,4.69,NaN,NaN,NaN,NaN,0.0
2016-07-02,NaN,NaN,NaN,6.58,NaN,NaN,NaN,NaN,0.0
2016-07-03,NaN,NaN,NaN,0.24,NaN,NaN,NaN,NaN,0.0
2016-07-04,NaN,NaN,NaN,0.13,NaN,NaN,NaN,NaN,0.0
2016-07-05,NaN,NaN,NaN,0.19,NaN,NaN,NaN,NaN,0.0
2016-07-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-07-07,NaN,NaN,NaN,0.11,NaN,NaN,NaN,NaN,0.0
2016-07-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-07-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-07-10,NaN,NaN,NaN,23.48,NaN,NaN,NaN,NaN,0.0
2016-07-11,NaN,NaN,NaN,11.74,NaN,NaN,NaN,NaN,0.0
2016-07-12,NaN,NaN,NaN,12.96,NaN,NaN,NaN,NaN,0.0
2016-07-13,NaN,NaN,NaN,4.04,NaN,NaN,NaN,NaN,0.0
2016-07-14,NaN,NaN,NaN,0.24,NaN,NaN,NaN,NaN,0.0
2016-07-15,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-07-16,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-07-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-07-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-07-19,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-07-20,NaN,NaN,NaN,0.06,NaN,NaN,NaN,NaN,0.0
2016-07-21,NaN,NaN,NaN,1.96,NaN,NaN,NaN,NaN,0.0
2016-07-22,NaN,NaN,NaN,8.28,NaN,NaN,NaN,NaN,0.0
2016-07-23,NaN,NaN,NaN,8.63,NaN,NaN,NaN,NaN,0.0
2016-07-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-07-25,NaN,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0.0
2016-07-26,NaN,NaN,NaN,5.76,NaN,NaN,NaN,NaN,0.0
2016-07-27,NaN,NaN,NaN,2.44,NaN,NaN,NaN,NaN,0.0
2016-07-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-07-29,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-07-30,NaN,NaN,NaN,5.64,NaN,NaN,NaN,NaN,0.0
2016-07-31,NaN,NaN,NaN,5.72,NaN,NaN,NaN,NaN,0.0
2016-08-01,NaN,NaN,NaN,3.9,NaN,NaN,NaN,NaN,0.0
2016-08-02,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-03,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-04,NaN,NaN,NaN,59.48,NaN,NaN,NaN,NaN,0.0
2016-08-05,NaN,NaN,NaN,4.04,NaN,NaN,NaN,NaN,0.0
2016-08-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-09,NaN,NaN,NaN,11.58,NaN,NaN,NaN,NaN,0.0
2016-08-10,NaN,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0.0
2016-08-11,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-15,NaN,NaN,NaN,1.7,NaN,NaN,NaN,NaN,0.0
2016-08-16,NaN,NaN,NaN,14.87,NaN,NaN,NaN,NaN,0.0
2016-08-17,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,0.0
2016-08-18,NaN,NaN,NaN,3.56,NaN,NaN,NaN,NaN,0.0
2016-08-19,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,0.0
2016-08-20,NaN,NaN,NaN,32.13,NaN,NaN,NaN,NaN,0.0
2016-08-21,NaN,NaN,NaN,0.08,NaN,NaN,NaN,NaN,0.0
2016-08-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-25,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-26,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-27,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-08-29,NaN,NaN,NaN,22.17,NaN,NaN,NaN,NaN,0.0
2016-08-30,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN,0.0
2016-08-31,NaN,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0.0
2016-09-01,NaN,NaN,NaN,0.46,NaN,NaN,NaN,NaN,0.0
2016-09-02,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-03,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-04,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-05,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-10,NaN,NaN,NaN,2.79,NaN,NaN,NaN,NaN,0.0
2016-09-11,NaN,NaN,NaN,9.22,NaN,NaN,NaN,NaN,0.0
2016-09-12,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,0.0
2016-09-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-14,NaN,NaN,NaN,16.4,NaN,NaN,NaN,NaN,0.0
2016-09-15,NaN,NaN,NaN,29.68,NaN,NaN,NaN,NaN,0.0
2016-09-16,NaN,NaN,NaN,7.61,NaN,NaN,NaN,NaN,0.0
2016-09-17,NaN,NaN,NaN,20.06,NaN,NaN,NaN,NaN,0.0
2016-09-18,NaN,NaN,NaN,0.07,NaN,NaN,NaN,NaN,0.0
2016-09-19,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-20,NaN,NaN,NaN,16.12,NaN,NaN,NaN,NaN,0.0
2016-09-21,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,0.0
2016-09-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-23,NaN,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0.0
2016-09-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-25,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-26,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-27,NaN,NaN,NaN,0.09,NaN,NaN,NaN,NaN,0.0
2016-09-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-29,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-09-30,NaN,NaN,NaN,0.08,NaN,NaN,NaN,NaN,0.0
2016-10-01,NaN,NaN,NaN,1.91,NaN,NaN,NaN,NaN,0.0
2016-10-02,NaN,NaN,NaN,0.48,NaN,NaN,NaN,NaN,0.0
2016-10-03,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-10-04,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-10-05,NaN,NaN,NaN,2.24,NaN,NaN,NaN,NaN,0.0
2016-10-06,NaN,NaN,NaN,0.1,NaN,NaN,NaN,NaN,0.0
2016-10-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-10-08,NaN,NaN,NaN,2.29,NaN,NaN,NaN,NaN,0.0
2016-10-09,NaN,NaN,NaN,7.35,NaN,NaN,NaN,NaN,0.0
2016-10-10,NaN,NaN,NaN,7.18,NaN,NaN,NaN,NaN,0.0
2016-10-11,NaN,NaN,NaN,8.62,NaN,NaN,NaN,NaN,0.0
2016-10-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-10-13,NaN,NaN,NaN,11.28,NaN,NaN,NaN,NaN,0.0
2016-10-14,NaN,NaN,NaN,91.34,NaN,NaN,NaN,NaN,1.0
2016-10-15,NaN,NaN,NaN,13.48,NaN,NaN,NaN,NaN,0.0
2016-10-16,NaN,NaN,NaN,0.05,NaN,NaN,NaN,NaN,0.0
2016-10-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-10-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-10-19,NaN,NaN,NaN,0.44,NaN,NaN,NaN,NaN,0.0
2016-10-20,NaN,NaN,NaN,0.88,NaN,NaN,NaN,NaN,0.0
2016-10-21,NaN,NaN,NaN,0.37,NaN,NaN,NaN,NaN,0.0
2016-10-22,NaN,NaN,NaN,3.95,NaN,NaN,NaN,NaN,0.0
2016-10-23,NaN,NaN,NaN,3.8,NaN,NaN,NaN,NaN,0.0
2016-10-24,NaN,NaN,NaN,5.68,NaN,NaN,NaN,NaN,0.0
2016-10-25,NaN,NaN,NaN,1.35,NaN,NaN,NaN,NaN,0.0
2016-10-26,NaN,NaN,NaN,9.75,NaN,NaN,NaN,NaN,0.0
2016-10-27,NaN,NaN,NaN,0.09,NaN,NaN,NaN,NaN,0.0
2016-10-28,NaN,NaN,NaN,0.05,NaN,NaN,NaN,NaN,0.0
2016-10-29,NaN,NaN,NaN,0.11,NaN,NaN,NaN,NaN,0.0
2016-10-30,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-10-31,NaN,NaN,NaN,0.05,NaN,NaN,NaN,NaN,0.0
2016-11-01,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-11-02,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-11-03,NaN,NaN,NaN,2.55,NaN,NaN,NaN,NaN,0.0
2016-11-04,NaN,NaN,NaN,5.18,NaN,NaN,NaN,NaN,0.0
2016-11-05,NaN,NaN,NaN,7.64,NaN,NaN,NaN,NaN,0.0
2016-11-06,NaN,NaN,NaN,7.53,NaN,NaN,NaN,NaN,0.0
2016-11-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-11-08,NaN,NaN,NaN,0.02,NaN,NaN,NaN,NaN,1.0
2016-11-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-11-10,NaN,NaN,NaN,0.18,NaN,NaN,NaN,NaN,1.0
2016-11-11,NaN,NaN,NaN,0.87,NaN,NaN,NaN,NaN,1.0
2016-11-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-11-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-11-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-11-15,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-11-16,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-11-17,NaN,NaN,NaN,3.29,NaN,NaN,NaN,NaN,1.0
2016-11-18,NaN,NaN,NaN,13.55,NaN,NaN,NaN,NaN,1.0
2016-11-19,NaN,NaN,NaN,2.79,NaN,NaN,NaN,NaN,1.0
2016-11-20,NaN,NaN,NaN,16.89,NaN,NaN,NaN,NaN,1.0
2016-11-21,NaN,NaN,NaN,82.94,NaN,NaN,NaN,NaN,1.0
2016-11-22,NaN,NaN,NaN,100.42,NaN,NaN,NaN,NaN,1.0
2016-11-23,NaN,NaN,NaN,62.76,NaN,NaN,NaN,NaN,1.0
2016-11-24,NaN,NaN,NaN,33.45,NaN,NaN,NaN,NaN,1.0
2016-11-25,NaN,NaN,NaN,46.9,NaN,NaN,NaN,NaN,1.0
2016-11-26,NaN,NaN,NaN,0.15,NaN,NaN,NaN,NaN,1.0
2016-11-27,NaN,NaN,NaN,0.05,NaN,NaN,NaN,NaN,1.0
2016-11-28,NaN,NaN,NaN,1.97,NaN,NaN,NaN,NaN,1.0
2016-11-29,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-11-30,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-01,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-02,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,1.0
2016-12-03,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-04,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-05,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-10,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-11,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-12-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-12-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-12-15,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-12-16,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-12-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-12-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2016-12-19,NaN,NaN,NaN,2.89,NaN,NaN,NaN,NaN,1.0
2016-12-20,NaN,NaN,NaN,4.63,NaN,NaN,NaN,NaN,4.0
2016-12-21,NaN,NaN,NaN,0.13,NaN,NaN,NaN,NaN,3.0
2016-12-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,2.0
2016-12-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,2.0
2016-12-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-25,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-26,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-27,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-29,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-30,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2016-12-31,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-01-01,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-01-02,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-01-03,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-01-04,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-01-05,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-01-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-01-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-01-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-01-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-01-10,NaN,NaN,NaN,0.7,NaN,NaN,NaN,NaN,1.0
2017-01-11,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-01-12,NaN,NaN,NaN,4.6,NaN,NaN,NaN,NaN,2.0
2017-01-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,5.0
2017-01-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,5.0
2017-01-15,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-01-16,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-01-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-01-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-01-19,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-01-20,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-01-21,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-01-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-01-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-01-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-01-25,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-01-26,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-01-27,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-01-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-01-29,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-01-30,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-01-31,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-02-01,NaN,NaN,NaN,1.04,NaN,NaN,NaN,NaN,3.0
2017-02-02,NaN,NaN,NaN,23.88,NaN,NaN,NaN,NaN,2.0
2017-02-03,NaN,NaN,NaN,9.81,NaN,NaN,NaN,NaN,7.0
2017-02-04,NaN,NaN,NaN,6.75,NaN,NaN,NaN,NaN,9.0
2017-02-05,NaN,NaN,NaN,18.08,NaN,NaN,NaN,NaN,12.0
2017-02-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,21.0
2017-02-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,18.0
2017-02-08,NaN,NaN,NaN,0.3,NaN,NaN,NaN,NaN,17.0
2017-02-09,NaN,NaN,NaN,0.86,NaN,NaN,NaN,NaN,17.0
2017-02-10,NaN,NaN,NaN,5.83,NaN,NaN,NaN,NaN,17.0
2017-02-11,NaN,NaN,NaN,0.56,NaN,NaN,NaN,NaN,22.0
2017-02-12,NaN,NaN,NaN,0.17,NaN,NaN,NaN,NaN,21.0
2017-02-13,NaN,NaN,NaN,0.13,NaN,NaN,NaN,NaN,21.0
2017-02-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,20.0
2017-02-15,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,18.0
2017-02-16,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,14.0
2017-02-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,12.0
2017-02-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,11.0
2017-02-19,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,11.0
2017-02-20,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,10.0
2017-02-21,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,10.0
2017-02-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,8.0
2017-02-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,7.0
2017-02-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,7.0
2017-02-25,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,6.0
2017-02-26,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,6.0
2017-02-27,NaN,NaN,NaN,1.51,NaN,NaN,NaN,NaN,6.0
2017-02-28,NaN,NaN,NaN,15.11,NaN,NaN,NaN,NaN,6.0
2017-03-01,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,10.0
2017-03-02,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,7.0
2017-03-03,NaN,NaN,NaN,24.93,NaN,NaN,NaN,NaN,7.0
2017-03-04,NaN,NaN,NaN,61.71,NaN,NaN,NaN,NaN,9.0
2017-03-05,NaN,NaN,NaN,5.95,NaN,NaN,NaN,NaN,22.0
2017-03-06,NaN,NaN,NaN,1.61,NaN,NaN,NaN,NaN,22.0
2017-03-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,21.0
2017-03-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,20.0
2017-03-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,14.0
2017-03-10,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,8.0
2017-03-11,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,7.0
2017-03-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,6.0
2017-03-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,6.0
2017-03-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,6.0
2017-03-15,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,5.0
2017-03-16,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-03-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
2017-03-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-03-19,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-03-20,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-03-21,NaN,NaN,NaN,9.58,NaN,NaN,NaN,NaN,3.0
2017-03-22,NaN,NaN,NaN,108.46,NaN,NaN,NaN,NaN,2.0
2017-03-23,NaN,NaN,NaN,41.79,NaN,NaN,NaN,NaN,4.0
2017-03-24,NaN,NaN,NaN,3.71,NaN,NaN,NaN,NaN,4.0
2017-03-25,NaN,NaN,NaN,21.03,NaN,NaN,NaN,NaN,4.0
2017-03-26,NaN,NaN,NaN,4.38,NaN,NaN,NaN,NaN,4.0
2017-03-27,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-03-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-03-29,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
2017-03-30,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,2.0
2017-03-31,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,2.0
2017-04-01,NaN,NaN,NaN,6.66,NaN,NaN,NaN,NaN,2.0
2017-04-02,NaN,NaN,NaN,2.03,NaN,NaN,NaN,NaN,2.0
2017-04-03,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,2.0
2017-04-04,NaN,NaN,NaN,0.05,NaN,NaN,NaN,NaN,1.0
2017-04-05,NaN,NaN,NaN,0.47,NaN,NaN,NaN,NaN,1.0
2017-04-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-04-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-04-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-04-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-04-10,NaN,NaN,NaN,0.52,NaN,NaN,NaN,NaN,1.0
2017-04-11,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-04-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
2017-04-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2017-04-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2017-04-15,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2017-04-16,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2017-04-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2017-04-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2017-04-19,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2017-04-20,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2017-04-21,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2017-04-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
2017-04-23,NaN,NaN,NaN,0.48,NaN,NaN,NaN,NaN,0.0
2017-04-24,NaN,NaN,NaN,3.74,NaN,NaN,NaN,NaN,0.0
